0,0
10,11.3376528
20,14.78819549
30,17.21729338
40,18.88091862
50,20.06721497
60,21.08190954
70,21.98716998
80,22.81837165
90,23.59013259
100,24.31252599
110,24.99301732
120,25.63746274
130,26.2504518
140,26.83570981
150,27.39585936
160,27.93416381
170,28.45230699
180,28.95227075
190,29.43556011
200,29.90351617
210,30.35725653
220,30.79786897
230,31.22630715
240,31.64340556
250,32.04983473
260,32.44630992
270,32.83342719
280,33.21172297
290,33.5817039
300,33.94381702
310,34.29844975
320,34.64598954
330,34.98677909
340,35.32116115
350,35.64940393
360,35.97180545
370,36.28860414
380,36.60015762
390,36.90648079
400,37.20799088
410,37.50482202
420,37.79704869
430,38.08501363
440,38.36867213
450,38.64841163
460,38.92420232
470,39.19626772
480,39.46465254
490,39.72949088
500,39.99091685
510,40.24901986
520,40.50391912
530,40.75568914
540,41.00443423
550,41.25022888
560,41.49320722
570,41.73341393
580,41.97092354
590,42.20582545
600,42.43817925
610,42.66807437
620,42.8955555
630,43.12066734
640,43.3434844
650,43.56405139
660,43.773368
670,43.95543039
680,44.13276911
690,44.30581629
700,44.47522759
710,44.64134574
720,44.80445385
730,44.96479034
740,45.12257874
750,45.27798295
760,45.43122649
770,45.58247328
780,45.73184252
790,45.87946832
800,46.025455
810,46.16992176
820,46.3129282
830,46.45453393
840,46.59482837
850,46.7338264
860,46.87160254
870,47.00817168
880,47.14357853
890,47.27785289
900,47.41102457
910,47.54313827
920,47.67419398
930,47.80422151
940,47.93326557
950,48.06132615
960,48.18843305
970,48.31460118
980,48.43984544
990,48.56419563
1000,48.68766665
1010,48.81027341
1020,48.9320308
1030,49.05295372
1040,49.17305708
1050,49.29235578
1060,49.41087961
1070,49.52861369
1080,49.6455878
1090,49.76183176
1100,49.87733066
1110,49.9920994
1120,50.10616779
1130,50.21956563
1140,50.33224821
1150,50.44427514
1160,50.55558681
1170,50.66627264
1180,50.77633262
1190,50.88573694
1200,50.99451542
1210,51.10269785
1220,51.21028423
1230,51.31724477
1240,51.42363906
1250,51.5294373
1260,51.6346693
1270,51.73933506
1280,51.84343457
1290,51.94699764
1300,52.05002427
1310,52.15254426
1320,52.254498
1330,52.35597491
1340,52.45694518
1350,52.55737901
1360,52.65730619
1370,52.75675654
1380,52.85570025
1390,52.95416713
1400,53.05218697
1410,53.14972997
1420,53.24679613
1430,53.34344506
1440,53.43961716
1450,53.53534222
1460,53.63062024
1470,53.72548103
1480,53.81992459
1490,53.91392112
1500,54.00753021
1510,54.10069227
1520,54.1934669
1530,54.2858541
1540,54.37782407
1550,54.4694066
1560,54.56060171
1570,54.65140939
1580,54.74182963
1590,54.83186245
1600,54.92153764
1610,55.0108552
1620,55.09981513
1630,55.18838763
1640,55.27663231
1650,55.36448956
1660,55.45204878
1670,55.53922057
1680,55.62606454
1690,55.71255088
1700,55.79873919
1710,55.88456988
1720,55.97007275
1730,56.05527759
1740,56.1401546
1750,56.22470379
1760,56.30892515
1770,56.39284849
1780,56.47647381
1790,56.5597713
1800,56.64280057
1810,56.72550201
1820,56.80790544
1830,56.89001083
1840,56.97184801
1850,57.05338717
1860,57.1346283
1870,57.21560121
1880,57.29627609
1890,57.37668276
1900,57.4568212
1910,57.53666162
1920,57.61626363
1930,57.69556761
1940,57.77463317
1950,57.85340071
1960,57.93192983
1970,58.01019073
1980,58.0881834
1990,58.16593766
2000,58.2434535
2010,58.32067132
2020,58.39768052
2030,58.4744215
2040,58.55092406
2050,58.62718821
2060,58.70318413
2070,58.77897143
2080,58.85452032
2090,58.92983079
2100,59.00487304
2110,59.07973647
2120,59.15433168
2130,59.22868848
2140,59.30283666
2150,59.37674642
2160,59.45044756
2170,59.52391028
2180,59.59716439
2190,59.67018008
2200,59.74301696
2210,59.81561542
2220,59.88800526
2230,59.96018648
2240,60.03215909
2250,60.10392308
2260,60.17547846
2270,60.24682522
2280,60.31796336
2290,60.38889289
2300,60.4596436
2310,60.5301857
2320,60.60051918
2330,60.67064404
2340,60.7405901
2350,60.81032753
2360,60.87988615
2370,60.94923615
2380,61.01843715
2390,61.08739972
2400,61.15621328
2410,61.22481823
2420,61.29324436
2430,61.36149168
2440,61.42953038
2450,61.49742007
2460,61.56510115
2470,61.63260341
2480,61.69995666
2490,61.76710129
2500,61.83406711
2510,61.90088391
2520,61.9674921
2530,62.03395128
2540,62.10023165
2550,62.1663332
2560,62.23225594
2570,62.29802966
2580,62.36362457
2590,62.42907047
2600,62.49433756
2610,62.55945563
2620,62.62439489
2630,62.68918514
2640,62.75382638
2650,62.8182888
2660,62.88260221
2670,62.94673681
2680,63.0107224
2690,63.07458878
2700,63.13824654
2710,63.20178509
2720,63.26517463
2730,63.32838535
2740,63.39144707
2750,63.45435977
2760,63.51715326
2770,63.57976794
2780,63.64223361
2790,63.70455027
2800,63.76674771
2810,63.82879615
2820,63.89066577
2830,63.95241618
2840,64.01401758
2850,64.07549977
2860,64.13683295
2870,64.19801712
2880,64.25905228
2890,64.31996822
2900,64.38073516
2910,64.44135308
2920,64.5018518
2930,64.5622015
2940,64.62243199
2950,64.68254328
2960,64.74247575
2970,64.80231881
2980,64.86201286
2990,64.92158771
3000,64.98101354
3010,65.04032016
3020,65.09947777
3030,65.15854597
3040,65.21746516
3050,65.27623534
3060,65.33491611
3070,65.39344788
3080,65.45186043
3090,65.51015377
3100,65.5683279
3110,65.62638283
3120,65.68428874
3130,65.74210525
3140,65.79977274
3150,65.85735083
3160,65.9147799
3170,65.97211957
3180,66.02931023
3190,66.08641148
3200,66.14336371
3210,66.20022655
3220,66.25697017
3230,66.31359458
3240,66.37009978
3250,66.42648578
3260,66.48275256
3270,66.53892994
3280,66.59498811
3290,66.65092707
3300,66.70674682
3310,66.76247716
3320,66.81808829
3330,66.87358022
3340,66.92898273
3350,66.98426604
3360,67.03943014
3370,67.09450483
3380,67.14946032
3390,67.20432639
3400,67.25907326
3410,67.31370091
3420,67.36823916
3430,67.42268801
3440,67.47701764
3450,67.53122807
3460,67.58534908
3470,67.63938069
3480,67.69329309
3490,67.74711609
3500,67.80084968
3510,67.85446405
3520,67.90798903
3530,67.96139479
3540,68.01471114
3550,68.06790829
3560,68.12101603
3570,68.17403436
3580,68.22696328
3590,68.279773
3600,68.33249331
